,mean,p_value,slope,slope_err,business_id,c_hyp
19,4.9,0.9822050252145487,0.0020074648598196188,0.08876112147182859,-2_O3_WKgO5In5XO5extNQ,False
20,3.90625,0.22727497728718493,0.8119059315001855,0.658660827107608,-2gyHPSL8pJjkSe5Ozzw6Q,False
21,4.384615384615385,0.9507993623905291,0.050499341919437724,0.799988346629718,-2k6VTGx1M93hscEdhx37A,False
22,2.2142857142857144,0.06405780794253355,-0.4610712878862567,0.22608110411903964,-347ffrUUMrn26J2VGf5bA,False
23,3.3333333333333335,0.9219104331560788,0.026551733267371702,0.2153744348900902,-3IqU9DDQEd0vTWd_XpZAw,False
24,3.863013698630137,0.06847239630002867,0.04754210250025051,0.025997841389695027,-3WVw1TNQbPBzaKCaQQ1AQ,False
25,3.0,,3.7628866284872684,inf,-3gZsMRlhjbzEjXwWm5c7A,False
26,2.0,0.6789748214380176,-0.26960497124245186,0.6141157983254036,-3jSU7oWrDqRgV68TWtlOg,False
27,3.8613861386138613,0.10794016942632427,0.0732781844052447,0.045380362017308405,-3xbryp44xhpN4BohxXDdQ,False
28,4.345744680851064,0.768307575825904,0.006344955653564479,0.021527893426942488,-4A5xmN21zi_TXnUESauUQ,False
29,4.4,0.01578036981039461,1.3604198560045566,0.2745677202883283,-4LK9QCvjsd3ykZ0vSNyng,False
30,3.3636363636363638,0.7115091823714376,0.06623707176727164,0.17351237252924748,-4PHmmCt_RmAfaE3sDKW_g,False
31,4.119047619047619,0.8468876693173412,-0.24264689760134428,1.2485222770343944,-4RFDwrW_OI39zA55FqDpw,False
32,3.076923076923077,0.5049046081977966,-0.2384726408993691,0.34595489452712114,-4THvPKs5M3P2036bJ50GA,False
33,3.4696969696969697,0.39710695537807594,-0.0722225466402462,0.08471695091730119,-4XBX2pNLrGmRK-7YoXtsg,False
34,2.883116883116883,0.029960499577819523,-0.4145878767519542,0.1873666079137172,-4bNlx03GsXzgkHZwTrMaw,False
35,3.65,0.26154782769613305,-0.34535436217718785,0.303024311949985,-4kZWIPq6f5HHQP6GTZccQ,False
36,4.684210526315789,0.8040409313925361,-0.030684850979305636,0.12175163577643369,-4lR0VXBGJk6DMYHqNf9dQ,False
37,2.28,0.0007508387925803162,-0.3871521246170177,0.10752802516243622,-4lREdSYSoRGs9sQcfJTRA,True
38,4.132780082987552,0.4810754163890191,-0.03037401296697127,0.04304228932722561,-584fn2GxYe9sLsgN2WeQA,False
39,1.7142857142857142,0.9495971731236612,0.036541610385320264,0.5499375569947319,-5As9GrKDboz5N5eA2HRuA,False
40,3.25,0.6904979064222578,0.13312935430633133,0.3184952680025404,-5EGAXhquIt1TMvijalvUg,False
41,2.3333333333333335,0.2754586680352232,-4.679487189787026,2.161362474256614,-65QR9-94pRch-1ocjf2zw,False
42,4.0,0.541773368567372,-0.1343885065600368,0.2152428638550671,-69VO_08zAfkRGCmsN2WDA,False
43,4.181818181818182,0.3481641474643131,6.270899640813841,6.335931652469766,-6EWPOyEzFkfbEwPMpdv1g,False
44,1.75,0.6275862256329544,-1.6447771742822617,2.898314919495302,-6EhTR-UXzKAMB233voljQ,False
45,3.875,0.7204526240631988,-0.2263480294846405,0.6033534266338089,-6Ft3hulif7O2sIdKiG0Og,False
46,3.048780487804878,0.44935446089718234,-0.07645670903498404,0.1000496525176514,-6JY1T0w4XETux5kGOj84g,False
47,3.3333333333333335,0.30661626564481137,0.3430980175642223,0.33377265764927716,-6j-KVPPX2xKjCruNO2HnQ,False
48,3.9806451612903224,0.9119763737102977,-0.0047151723665767725,0.04258299794901615,-6n29ZcBHteJ9eEexoRQ7g,False
49,3.769230769230769,0.4644438810295819,-0.08544927297465464,0.1160947453825724,-6ozQS5Mc6xDyGFNLNh7ZA,False
50,3.3448275862068964,0.738123767903673,-0.056644627841533096,0.16768520401292342,-73hx2hut_2KPcGpCTO5YA,False
51,4.0,0.508080075531622,0.16307193212925472,0.24271180606936313,-7HtO7eQcckLRqvNW0uUpQ,False
52,2.75,0.4739689481285455,-0.34975927735135914,0.470077260783656,-7PWVPeSkUulZV0KrGysUQ,False
53,4.5,0.8694331875251741,0.8014731195606375,4.574604993307577,-7XuLxfYwZ9x72mEKXdv0A,False
54,5.0,,-3.552713678800501e-15,inf,-7YJ7ZB2dtYkRoFKplvfDQ,False
55,4.075949367088608,0.638847755347968,-0.12155376843656118,0.25797990781757957,-82c7zhoPBc1F8XQjhzaTw,False
56,3.225806451612903,0.18264077388917688,-0.2165588834205016,0.15861026305821596,-87qtIfyeyYR_YU3mPl1pA,False
57,2.411764705882353,0.16464250049855939,-0.33434319691079706,0.22884365721778835,-8PVP-Pnv232xPOUgPrxmg,False
58,3.6666666666666665,0.7854119665256954,0.43812224228723085,1.250176718543042,-8TM1j3owfndkJixEokfpA,False
59,2.909090909090909,0.040060331020729444,-1.7002940394157375,0.709188164930471,-8X0IgoB-L1T2In2pZsH4g,False
60,2.0,0.6320794824211627,2.253884389567181,4.02790212228627,-8Z6AiHwXInpnl6Q1Ey_5w,False
61,4.133333333333334,0.8675135115431293,-0.05130285752668551,0.30151984249721236,-8aZ0v511M1zpoZAC3N3VA,False
62,3.7,0.32320792917472563,-0.14149586842081477,0.1407043996725638,-8wyZkzfBmCFkMwCGcR4PQ,False
63,3.25,0.44913445243952765,-0.14402316374623114,0.1868946755019856,-9BeUZZ1Jph1pD5qpax21g,False
64,4.5,0.3858141035241307,0.5299157312417058,0.48145732531722363,-9E9RphlavSPtYl4JECSkg,False
65,3.4,0.7084747206263884,-0.06453621632981038,0.16988285588466528,-9Zy-3vhvOtsY5u2taOfQQ,False
66,3.029850746268657,0.9324241166299192,-0.006861687648468579,0.08076638114147817,-9pVS__IliMA2aNEYzrQrg,False
67,2.176470588235294,0.4091832987852644,0.11018555423977004,0.12977041550323393,-9uRQETjMD7nyQpmsZfzwQ,False
68,5.0,1.0,0.0,7.4867579565447e-14,-9y8BmskLW7uSmJaBzA-DQ,False
69,4.5,0.19582091455267542,0.871021998618545,0.4552298285756888,-A3i-qtJxTkvTQkXy6h-6A,False
70,4.125,0.12849176483842975,-0.43611154910687344,0.24747204394548475,-A82xEVAjOYZtDdRQw1FQw,False
71,4.177215189873418,0.042414902854906476,-0.04585722304849399,0.022522582954485126,-AAig9FG0s8gYE4f8GfowQ,False
72,3.2903225806451615,0.8843272900232451,-0.02461728760601013,0.16772426097172294,-ARv53AtrKOeznNqs72Eng,False
73,2.909090909090909,0.045600389016271455,-0.5499114929910736,0.2579402867792947,-AW_tud7yzJyyK9jDFQN0g,False
74,3.5833333333333335,0.6883658496469562,-0.08533833976335037,0.20666081975741774,-Am2JVkb7nwvBAUwSugG0A,False
75,3.6,0.15928056484888034,-0.4329981886782792,0.23236099687064868,-Bl7rgU9x_l-O6nB6cMttA,False
76,4.125,0.9915481252205496,-0.004380899979856578,0.40624929763331175,-C4uFGbo6N1UOhf_tqX5tQ,False
77,3.375,0.0006029804337334732,-0.6802948221480467,0.1700689756402024,-CYr479M7Y49UqIPwFcjEg,True
78,2.769230769230769,0.5559548290427809,0.1386762373145303,0.23220364877676575,-DN-LdQAmhtwbqZqVgFyQQ,False
79,2.28125,0.061804608846022735,-1.0017920014142636,0.5163313097230589,-Dei0CYdW8vSRhiMzaaPKw,False
80,1.8,0.3074314617988728,-12.834204400991968,10.462422611401488,-Dpp6uTdNmVCrX5GGJhk1w,False
81,3.86013986013986,0.5298423091886902,0.17520883930213038,0.27819597893187953,-ERMB7X_XZvr-XPK32ii4g,False
82,3.888888888888889,0.16599934226134583,-0.6018288188967896,0.3892553457235062,-F73cFsqqDFrcCE5VnjHZQ,False
83,4.386363636363637,0.06883298643167447,0.09650229789201231,0.051676973830126476,-FK47t3X0ctRNSSmZeFFQA,False
84,3.3333333333333335,0.09435700906739462,-0.2748443807104,0.1597088194164421,-Fm9tt4Y9SxvptHWk3p6dQ,False
85,3.9166666666666665,0.44472679377404833,0.20812658216770988,0.26158969580968144,-Fv9yPpyBd2Ophih6b2mTw,False
86,3.764705882352941,0.5638111500167159,0.09788444611220193,0.16583592777616502,-Fw9yVzf-G5Awk3pZI_HNQ,False
87,3.888888888888889,0.07158566855872857,-9.79441882670858,4.617212964443346,-GAKFjSdNEDSouHWtqh1Dg,False
88,3.5319148936170213,0.429033481282295,-0.08773039564052462,0.10993107210545285,-GfF38wZLZreAgwhHLQXjQ,False
89,4.357142857142857,0.4045091078829205,-0.16435936904040221,0.19395873476415368,-HK-Lh9UIHjCnKAAePr7GQ,False
90,4.571428571428571,0.10925578427478107,0.6001400079314109,0.3084279619092357,-I9wThfFWlUwdXWu6UQo7g,False
91,2.25,0.004431193032247821,-0.5461926449295038,0.16129020750520662,-IEBe1UpCz8-dTAp8_fClw,False
92,3.0,0.48302778611500125,-0.36053688646271925,0.34180801051284015,-IKX4dRvsce5GjlhDBLi3g,False
93,2.6666666666666665,0.0656176551739483,-0.5480779129636246,0.2880989604161076,-IpYERO_XHBIaVaWGdmPEg,False
94,4.0,0.9999434498347047,1.7763568394002505e-15,1.9997534540581627e-11,-JDr48-qoIdHB53femKgzg,False
95,3.7889908256880735,0.022874988399768065,0.14157251892444203,0.06131806857393261,-JL0CWSLkkzFHZXlctnf8A,False
96,3.8947368421052633,0.02813437267690847,1.854189542307417,0.8105020942780247,-K5a0_06H7FYRqqiREHjtA,False
97,3.55,0.7946849449833221,-0.07393333008574937,0.2799193632512553,-KEU36ohRQb19mrbA65Y3Q,False
98,3.6341463414634148,0.8741359741998452,-0.014237663830607872,0.08929141201825876,-KF9RQPkmIOHfE0tzUu9bg,False
99,3.049382716049383,0.6600407265798978,-0.032597077548648795,0.07382875536097713,-KQ283hJkBO12u8XOrlCcQ,False
100,4.333333333333333,0.22882737407032924,-0.4026481825908853,0.2837007766691452,-KR8uHx8mq-ogiFX7TITIw,False
101,3.786324786324786,0.25028138578031933,0.16331118055930946,0.14133393661088262,-KSjEAnm5w8TBdRVLVwi9Q,False
102,2.967741935483871,0.6647092907322303,-0.06327205152427716,0.1444925421198801,-KZA7UoULw_pM3jBBUzb8A,False
103,5.0,0.9999360467825754,-8.881784197001252e-16,8.841336905936085e-12,-KZC-59mP5Kcr52Zk7W89w,False
104,3.5454545454545454,0.30574819754318777,0.6344516769455808,0.5842600581699434,-KcEUiwXi4uHoa6VV6KMuA,False
105,2.7142857142857144,0.10506949695276152,-1.1040682988068256,0.629783636950066,-KySU-TyscoMMRNgzx4LaQ,False
106,4.0,0.3983468660725109,-0.14421396931798033,0.16467118738717343,-KzyOiFK4SM9I1vmuTSsuA,False
107,3.824884792626728,0.8407759859683721,0.005899993798180028,0.029332159874240933,-LHHCgIUZy49sUU4j03T2w,False
108,4.0,0.05124014283118368,-0.56574185091864,0.045633918716538484,-L_rzBx627AcIFqZsPnsQQ,False
109,5.0,,0.0,inf,-LaqD17cwN6lP4KuMrTOfw,False
110,5.0,0.9998007166230074,1.1102230246251565e-15,4.323544606967025e-12,-LsFiGnhmTK6Vbc-jadL-g,False
111,3.0,0.2887148785793951,-0.1757258023635334,0.14810113574053052,-Lsdg-qZl_Lj3dj6VQI_Dg,False
112,2.4444444444444446,0.8372268721835902,-0.10123124919671728,0.4747578481333669,-M1rR1Ip7NOlMn5EbUkuog,False
113,1.6363636363636365,0.2810700178349215,-0.35012010419876394,0.30532414146708725,-MDtk_mXnhivQd3oFzE_DQ,False
114,4.666666666666667,0.22087900397868845,1.8547548076153313,1.2798721117534537,-MI41sbtSfxywZkpq4XEwQ,False
115,3.6923076923076925,0.608770299686739,-0.16638266177468364,0.32081393840917416,-MaIpPCz4153Uh1pnzI3AA,False
116,3.6363636363636362,0.5077343122943412,0.1845774854935836,0.26759394281488375,-Mf4I8Jr_Vly37Z3Mgf0zQ,False
117,4.863636363636363,0.7268736724492968,-0.0723017509657472,0.20410946620924786,-MpQguYdVSzyJmrdNDebtw,False
118,3.925,0.6227308147904649,0.060880862618788334,0.12273646010171368,-N6XWiSuFKv-AXT7C3n6Yw,False
119,4.25,0.6036301954939524,-0.295253510011653,0.48357652674781865,-N8WRj1rFzFPDIT2L1TWUQ,False
120,4.424242424242424,0.8084704186302609,-0.031029483940829196,0.12692056489460532,-NJRSOclnW5tBrSKO5XYzg,False
121,3.923076923076923,0.1645744966099621,0.17778285571814958,0.1264267654672744,-NOet8xJLGhX-eUzSIDc2Q,False
122,3.4098360655737703,0.9384038727783998,-0.0050171815835782785,0.0646492062401584,-NXDZfqwfZ9OWba180HqFw,False
123,5.0,,0.0,0.0,-N_i2F9BDyIt9e1iihVr1w,False
124,2.784313725490196,0.04428006976421869,-0.16697858119158143,0.08087919277589611,-Nanlb7SYXObqQ6dZ49UOg,False
125,2.9,0.2525864684843499,0.2718527613265118,0.22048606996018763,-Naw6BD2h44eQu2DumKnvQ,False
126,1.875,0.1931622670643483,-1.4212207314692007,0.9698508212361545,-Nc6vbO6nXoefulN1Knl9A,False
127,3.1785714285714284,0.024028854008168385,-0.545508612631491,0.23492215689221424,-O7Szp08dATVv71IuDt1bA,False
128,4.402985074626866,0.3096231187978483,-0.9731709454756192,0.9503462082343562,-OfCPTArVfsJy2NrH9J3tA,False
129,3.507936507936508,0.0039113809668765,-0.17929569184156596,0.0609762546517818,-Ogv7rpcgUHkFaSy3vD8Sw,False
130,3.4,0.6226989359381494,-0.17762777385172335,0.34714909874232736,-OjA9Wvnn-XExG-9Djj2og,False
131,4.714285714285714,0.2870728136364866,-0.2704832257697302,0.24694743862880292,-P8lKfnPWONYdG1Av8TYmw,False
132,3.4583333333333335,0.01691910446660008,0.21940691565147757,0.08852059566800023,-PA_1J9JzxLcluTOw2gZjw,False
133,3.0405405405405403,0.006732664577085589,-0.24633789653707805,0.0882788182192294,-PESvVv3rPQFAU1_cZ8_hw,False
134,4.666666666666667,0.7021623694308852,-0.11230471015242277,0.2818439185195685,-PV-HJpGQhKml7TrEXeyHA,False
135,3.4774774774774775,0.4260048764062532,-0.06218475942062991,0.07797196480884439,-PcyNcCHU8ZWwf6_PwDbUQ,False
136,2.857142857142857,0.004573093688217565,-0.35102919824040146,0.1092340759371132,-PisznY2s13FyX3tASY4aA,False
137,3.6666666666666665,0.07139376273595273,1.3746442427514174,0.7517760107304693,-PyniZNMQuB5u99nr6dYVw,False
138,3.1333333333333333,0.7320456216516082,-0.08882782650198523,0.25389427513269464,-QMaaz6TS5DGuxyMg8kxQg,False
139,5.0,1.0,0.0,2.2020307232033474e-13,-QN0yDc29GsMFcDUlQWHhg,False
140,5.0,0.9977491234562658,-7.077671781985373e-16,2.489349227701563e-13,-QhJBm00a3xL8QJGC0xHIw,False
141,4.0,0.5641630063572369,1.5592252893604144,2.4834269343037856,-QhZHpe-FIH-t4uA2el8Wg,False
142,3.4285714285714284,0.5384675382052205,-0.17656264772262842,0.2675386423803573,-R7uChoaVzwNvPNMT1gOuw,False
143,3.526315789473684,0.8806895276669524,0.019936420219926226,0.13084284880664862,-S7aL8dVIiXjCdbTZVn8uA,False
144,3.25,0.10147060944015937,-1.8048611351900616,0.6234122111756824,-SS0C3OoPhVVBFCFfDWB2A,False
145,4.25,0.4517820265136402,0.2020560072812202,0.2580597232413388,-SeXfwMEKSYulDeCLISANw,False
146,3.25,0.5208748082075868,0.9031344921709885,1.1699237804798504,-StGsrLLVv5zhZO_kbV42w,False
147,3.8,0.2943364193184955,-1.7724306508577594,1.3980694278452939,-T8O1amt2U6zp06FH-8n9w,False
148,2.875,0.1025919016404515,-0.2851660034666501,0.14815939859754973,-TSFapUMwdyyxoi2egkOhw,False
149,4.666666666666667,0.2736698765787795,0.1226093662346564,0.05621337234856569,-TYt3Z-nDc0E39rM6z0fmA,False
150,1.8571428571428572,0.7181742008045247,0.11962616941429742,0.3131763703759145,-TcEs-q39n1LC3kJBXZp0w,False
151,3.56,0.6300361851158263,0.11480391509523524,0.23516168377294006,-TulfYOMTsrqVVvjJRk4Fg,False
152,2.125,0.9045291529186426,-0.03731633022521541,0.3055373379440007,-U05UXvQJ1BjTEP1Hj9N-w,False
153,4.666666666666667,0.13655137676252696,-0.7184806080204535,0.1565178116428869,-U_esQqW8pHjei_yFhevYQ,False
154,3.869565217391304,0.7543960840236557,0.014717802466359132,0.0469634089255481,-UnYs8XvV1M983xZoREdng,False
155,3.7162162162162162,0.5540003431439223,-0.04627281026702754,0.07782676298421234,-UqxkoufE3WGTnLZV9em3w,False
156,3.7,0.15073661537850871,0.4137817242356581,0.260413422770986,-VTXuh3Ci330BRrnam6XUQ,False
157,3.8,0.764693568267822,-0.7578012349139014,2.3126699186087767,-VjfykG3poz1uMwNGLgKfA,False
158,4.0,0.1979738684393703,-1.3875047323967855,0.9587052070471295,-Vp12-UIQIh2zeM6SPj9FA,False
159,1.5,0.37040225865245496,0.49794425818005944,0.4939027689075457,-W7kIVd5iQj2-jH37ej24w,False
160,4.355263157894737,0.0023951369807395447,-0.3008845736513779,0.09568558740109981,-WDAJKr6345nJF5ZZIBLDg,False
161,3.4263565891472867,0.6097175088547868,-0.026756280732963204,0.05228430504774092,-WZ3MCw4wOOnEJyHXw0kAg,False
162,3.3214285714285716,0.7055435613163591,0.028548957851603114,0.07529378758787013,-WZIxGXJHMGidZXRhKxP3w,False
163,4.363636363636363,0.3422943947604124,-0.7841529936148538,0.7822012899589962,-XJjzurPrWV_rCS24en5FQ,False
164,3.27027027027027,0.2503734351754428,-0.10245635620581026,0.08841717844701594,-Xl2R863UWrQEyp4dSzMaA,False
165,3.2142857142857144,0.7085449626670064,-0.13527104096581505,0.35335040812437973,-XoFkjdXb5ZIXwoZdjJtoQ,False
166,2.375,0.9873294297997123,0.01238489675124499,0.7481673271761511,-XyuwnlKMcEj-bYJYfOcKQ,False
167,4.5,0.40372490732110156,-0.9117579962533009,0.8679896662909555,-XzSVRUMSARbFP5If266Cg,False
168,4.6,0.8008356593034116,-0.03154489630065746,0.12095507522103081,-Y0UocnclH_2sBl9VWq7NQ,False
169,3.811320754716981,0.41273260135185186,-0.08596560849108353,0.10467281613507441,-YYlBL2gDXXIahbkayglvw,False
170,2.933333333333333,0.7559074116807837,-0.06117188104080418,0.19266835236704313,-YtGU_1Sc1E57-gJfUcDTw,False
171,3.230769230769231,0.02188417801579466,-1.8405211978787603,0.689931178129628,-Z3V-PVl038reSinnyefWw,False
172,5.0,0.9999153016803886,3.552713678800501e-15,3.2107837759018815e-11,-ZD1CoPBqOb-ZO6iGO_nGQ,False
173,3.1666666666666665,0.9001555837967825,0.057323058936139246,0.42899867805604563,-ZUEwUytc63ZWvgXJz7gHQ,False
174,4.75,0.7955260442767689,-0.098082036830474,0.36851298861560344,-_9wKpiw_Shq681Ai-eT-A,False
175,4.2727272727272725,0.2882918459783795,-0.6622651768545215,0.5868550075704314,-_BBE8W6e_l6hyNU8_ILdQ,False
176,3.3636363636363638,0.24105722152882592,-0.26535454934087954,0.22200944790607544,-_JFNFowR43X1dhbrfEuBA,False
177,3.6097560975609757,0.11402830158470231,-6.384942107889009,3.949635789206974,-_jLCD1NWODEXfgEAKfUAg,False
178,4.428571428571429,0.7567001075177086,-0.8904400278354947,2.80906987367617,-_jkqIJm_ti3LPQdBzXOzg,False
179,3.0476190476190474,0.9375918681426512,0.01004946451641442,0.1266632629568425,-_npP9XdyzILAjtFfX8UAQ,False
180,4.45,0.15170363759739142,-1.0006711008573403,0.6684172410698922,-_tSFBU19HLZ-NwpsQ0x9Q,False
181,3.6666666666666665,0.08346262107877415,-0.5673331050316163,0.2812344438735705,-_wk7WTa_--ZJWFF_i5v_w,False
182,3.9722222222222223,0.8862510473403051,0.0038655331890677033,0.0269738301028645,-a22bjfNCVL0gvKpd6RakA,False
183,3.8636363636363638,0.938033088755134,0.01291075033123075,0.16399646201540913,-aDuOZelvBHWKh-NrXooow,False
184,3.0,,13.518518562320969,inf,-aWoIFMMEkwFx7Q0KJWqkA,False
185,3.3307984790874525,0.9468097044274244,-0.002329941308556665,0.03489094543388586,-b9ZUSmcsGxutDSW1DIbdA,False
186,3.806451612903226,0.6311288824990524,-0.04117161327992687,0.08484221869891821,-b_VjHZmA7-8LVWp6z36VA,False
187,4.0,0.05921709498615597,-1.017426224028944,0.4882425498347233,-bah3E0_FhBxqS91CzTR1g,False
188,4.428571428571429,0.5540735943431354,-1.1368738723975058,1.7937668550020658,-cFvpQ9QAaPyEdyvhl_8SQ,False
189,3.25,0.5184199920740129,-0.12298226318649208,0.18563842349604764,-cKWUXE-16M1R15UOt6sqQ,False
190,3.2857142857142856,0.477246691724698,-0.1831490790574937,0.238518348176884,-d1I0dwtCg1IIjnI3DZ38Q,False
191,3.0,1.0,0.0,1.3024008688371937e-12,-dOhouYkZyKQnV45tJ7tKQ,False
192,4.0,0.8510279130342645,-0.18179546824456905,0.8532765193289888,-eAjKLDDxF4y4vDHYWiSvw,False
193,3.09375,0.42303786335365823,0.10427350452434844,0.12837357244203354,-eEZHb5r8ZIzFfZAtekg1Q,False
194,4.4,0.0010563737756323188,-2.198451116934656,0.17329087802455778,-eim7j3MfRWxhatv-udhYw,True
195,3.0,0.4495887341520634,-1.2485834212168123,1.5228916520213107,-ev01HlCKf7CYsh8ZXG_7w,False
196,2.375,0.09057912393222681,-0.517944243648278,0.28495474921792474,-f5EhKQb7jPtDl1eYDwV0w,False
197,3.142857142857143,0.046482100211661416,0.5365910150341968,0.20395620428389216,-f5xy4PY0DV-9FyIM6-M6A,False
198,4.380952380952381,0.22537529827996317,-0.13215145950467275,0.10546042934667091,-f7DAEshJrKyOkHJhNPQ3g,False
199,3.803921568627451,0.6054940268328977,0.05937579411126306,0.11459058864373903,-fAyUiP1o0hAodEhGdziyw,False
200,1.9333333333333333,0.20135583829568168,-0.259117422718334,0.19253174168526524,-fIGHIUdHX-T_ZGh2IQz4Q,False
201,3.7777777777777777,0.8676322020538341,0.013357990629487747,0.07975274734496073,-fQ_iOKl9wIYwQtkwc7JJQ,False
202,4.1117647058823525,0.3847239117367198,0.02885687474372308,0.03311166202670932,-ffo-JFhFj2kR6kZL4qYhg,False
203,3.8095238095238093,0.3429896828610255,-0.11076986004018398,0.11542570030898418,-fsCfTYEnJ4s6yStgBnQig,False
204,4.344262295081967,0.8058062551505404,-0.008080107391110548,0.03281925889231782,-ftQeUsqwDkExRg6IYrubQ,False
205,4.473684210526316,0.09717927807842504,-0.40300721539224943,0.22957153699512073,-g3qShigmI2Ew70RxgUr-Q,False
206,3.05,0.8388110471662203,0.04723136763191561,0.2288570749687878,-gHhy1lsfq48CzItiH7XXA,False
207,5.0,0.9992288056072531,9.992007221626409e-16,9.524413920380147e-13,-gM0FfOfNLCiOYNDAODppQ,False
208,4.333333333333333,0.6075969740939982,-0.43699360508088436,0.7854002730593868,-gn0L4HeB2GCbA4VINemig,False
209,4.162011173184357,0.4622144127201189,0.02332273179793964,0.031688427260711124,-h-q6zTIdPlkz9BDP11sBg,False
210,2.5,,-0.4560599744405431,inf,-h2CYkHZSr7FsWGDYEe9QQ,False
211,3.6176470588235294,0.8954830573825381,0.008273376062253864,0.062817964742477,-hQ8iZygzi0iiTFUkHgiEA,False
212,3.6363636363636362,0.451194595048378,1.1581496401685232,1.470549224469177,-hR0gDq8FD2DJI6eJX7U1A,False
213,4.495412844036697,0.6090212484393176,0.08003095445615174,0.1560111724074042,-hWBlyI2k95yjU-cgwCKJg,False
214,4.119402985074627,4.7122051274951665e-05,-0.34948149779249255,0.08012832205642811,-hZgSHxGT7mFRoNhHEIuFQ,True
215,4.0,0.9999059193722839,4.440892098500626e-16,3.0050391508953105e-12,-h_2Mlhok4OGMLjPvtGgAQ,False
216,3.3333333333333335,0.8358895530201332,-0.3245132416156821,1.5586939395000912,-hv-qqymMDYlpszOzJ2RXw,False
217,3.4285714285714284,0.4319397552362946,0.5588390184772675,0.6541248745757613,-hz2-OaJg9KZXB3UN6Z0aw,False
218,3.142857142857143,0.13466903682743125,-1.12411178480312,0.6304516630483861,-hzkQ8YIkExQse3vX0HOcg,False
219,4.0,0.001514859626653234,-1.3480215749764342,0.24509456368415528,-ijqzP5H4UCk2CEa6RRKQA,True
220,2.4,0.0032671803943389436,0.9215521473947983,0.1067288060172301,-iyXLstr5tP_oPdxDQjKHg,False
221,4.842105263157895,0.07880398871875342,-0.11964361394310401,0.06398015956618959,-j3BF7gOIi-1tAHoFA3WIw,False
222,3.5689655172413794,0.7791894724748748,0.06818745161834713,0.24203167390320834,-jILD3f2BRwZqv3qMKhpew,False
223,4.409090909090909,0.3380322827279785,0.5511234883745892,0.5709399621642711,-jbHH3mB9SsSDb8nOGvMSw,False
224,4.333333333333333,0.6490651459264936,-0.20094957298138694,0.40916196751756073,-kCKLh8iVgAUhNNQNct4mg,False
225,3.769230769230769,0.26185359232425925,0.37208310130921574,0.31459954779575183,-kVXDEqGHOWKxQ3EhvFgVA,False
226,5.0,0.9999748724450168,1.7763568394002505e-15,5.443284848977822e-11,-kXqpXPpX4MmRH-k37sFgA,False
227,2.6666666666666665,0.03506092024259812,-0.37924184033556063,0.1612065698952212,-klcXxRui4WSJpi__eV5Ww,False
228,3.0588235294117645,0.050583733738629275,-1.1922731806158224,0.5609888501969585,-kso6gPxobufQTiiYj4-Kw,False
229,3.3865546218487395,0.08965568189588903,-0.08510874237302049,0.049730263808317854,-lDo_9oU_xna4_idQP1r4A,False
230,4.2,0.06265443305359579,-0.29104748714173445,0.14875878722814534,-lM-2nuo2PWM_VbG6h1g1Q,False
