,user_id,z_hood,frac_in_hood,n_reviews,mean_words,std_words,mean_sentences,std_sentences,mean_ease,std_ease,mean_grade,std_grade,mean_dc,std_dc,mean_stars_x,std_stars,mean_rel,std_rel,n_reviews_2,Unnamed: 0,latest_sqft,latest_zhvi,mean_price,mean_price_err,mean_stars_y,mean_stars_err,n,loop_i,state,county,city,neighborhood,lon,lat,lon_width,lat_width,bbox_area
37,-gTegMCzqhsDHg8_4vE6cQ,274742,0.5,6,194.333333333,130.355496837,13.3333333333,7.99305253885,83.325,10.0130111189,4.95,2.44045760736,6.83166666667,0.295714764972,2.16666666667,1.46249406457,-1.81187715593,1.15276146861,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
38,-gUZjauL9THaok-eENmUaw,274742,0.6,5,294.6,359.628474957,15.8,17.4287119432,85.152,8.05991414346,4.7,2.25122189044,6.774,0.406329915217,3.4,1.95959179423,-0.400429249064,1.38420313534,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
39,-jHdb0efMa4_1HQ7uapeDQ,274742,0.666666666667,6,131.666666667,71.7929120612,8.66666666667,5.1854497287,82.1966666667,7.27839649618,5.75,1.34381298302,6.25833333333,2.1736100284,3.83333333333,0.687184270936,0.0221872806083,0.67763277593,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
40,-jiZXgskIhIF6Za8e4clzg,274742,0.5,6,77.0,45.8403025005,6.16666666667,3.02305952454,84.2833333333,13.1979590173,4.23333333333,2.16076118275,6.79666666667,0.842351206775,5.0,0.0,0.774810514027,0.366779524455,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
41,-li7Z1cjmu7WG1jbW11CPg,274742,0.666666666667,6,88.5,24.5543614592,7.33333333333,1.10554159679,85.0166666667,7.52359547616,4.3,1.77576274692,7.06833333333,0.281686389842,3.33333333333,0.942809041582,-0.5721350114,0.982415815157,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
42,-oFgJs-BlAYIDyigUug3Rw,274742,0.833333333333,6,190.833333333,73.7324367034,9.0,3.82970843103,75.205,3.68925353787,8.1,1.4118545723,6.91166666667,0.205379053351,1.83333333333,0.687184270936,-1.35090125048,0.404463082558,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
43,-pMH6f7Qdy-_ndFJ7nzGtg,274742,0.7,10,148.6,122.690015894,12.6,9.46784030284,81.327,7.48994132153,4.46,0.970772887961,7.2,0.726278183618,3.6,1.74355957742,-0.237914420099,1.47669764804,10,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
44,-vEOfeusSRTv9w0PfHiZ7g,274742,0.5,6,92.1666666667,46.0268641363,6.66666666667,2.98142397,90.3716666667,11.8252306766,4.0,1.58113883008,6.17166666667,0.739671473621,3.83333333333,1.34370962472,-0.412000467638,1.29684833386,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
45,-vkFGkdghmTI-qKlnTlVFA,274742,0.8,5,191.0,64.6776622954,7.2,2.22710574513,51.248,5.43889841788,12.72,2.27894712532,9.032,0.353576017286,4.0,0.894427191,0.39620088139,0.762371891439,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
46,0-p9IQ8MklmH16TzOJviVQ,274742,0.555555555556,9,107.0,81.8983109309,5.66666666667,3.19722101554,71.5177777778,4.03200467862,7.64444444444,1.60631469942,7.68333333333,0.436323019995,3.66666666667,1.56347191994,-0.115531370013,1.42461540692,9,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
47,01Lel_mi-wYs5qDj1TCXCQ,274742,0.5,6,134.333333333,35.424410918,8.5,1.8929694486,76.5566666667,5.07890626896,6.5,1.2409673646,6.80666666667,0.671284010105,4.66666666667,0.471404520791,0.461746863537,0.310386202779,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
48,01pjEId_A_MI4XaFyVKXFw,274742,0.571428571429,21,39.9523809524,30.5309775403,4.85714285714,2.43556416239,82.0985714286,12.4799711102,3.55714285714,1.61822107754,7.58571428571,1.10466358347,3.66666666667,1.61343565201,-0.374490703991,1.27638457111,21,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
49,03sY4uhLGJbEALve7YhHBA,274742,1.0,7,62.4285714286,22.3725414793,5.57142857143,2.06031501455,78.0071428571,12.2907627501,5.21428571429,2.02020407132,7.44714285714,0.498045158185,4.0,0.755928946018,0.215896308264,0.566523509909,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
50,06ShS7kV6WSw0T_lvYz2fA,274742,0.541666666667,24,64.5833333333,49.3903808674,5.875,3.82222121286,74.6658333333,9.61353382679,5.5125,1.4765704916,8.11791666667,0.996343227201,2.45833333333,1.60673495705,-1.15982778487,1.37206793196,24,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
51,07QVG317F2Qf0slIkP_-sw,274742,0.8,5,51.4,19.8554778336,4.2,0.748331477355,78.316,13.0732744177,5.22,1.6545694304,7.476,1.75913160395,4.8,0.4,0.37857537643,0.505937369879,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
52,0AmVn00Gr2MRXIj7Y4TOAQ,274742,0.555555555556,18,139.166666667,114.937785103,7.94444444444,5.08234659518,78.4738888889,6.38396527672,6.12777777778,1.81255055272,6.91,0.686812282295,4.0,1.41421356237,0.247172993537,1.21112503951,18,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
53,0H3XjQKRSCz9ihshY2XX2Q,274742,0.625,8,108.875,48.3591705367,9.5,4.09267638594,86.6225,7.22905379355,3.95,1.09201648339,6.85625,0.668560720877,2.625,1.86664806538,-0.772802836935,1.45800692803,8,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
54,0HxqNB1NP8G28z-zDfKDeQ,274742,0.571428571429,7,93.5714285714,35.2414412826,4.28571428571,3.194382825,67.0828571429,11.7255980223,10.0,3.19061122671,7.49142857143,0.283368945341,3.42857142857,1.04978131834,-0.491919421069,1.12424255057,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
55,0IkiPeuAQT2z3oeHgiuAyQ,274742,0.642857142857,14,59.8571428571,76.1650999407,3.5,2.77102353447,73.8964285714,12.0364705358,6.50714285714,2.44407864198,6.92357142857,2.00817474746,3.57142857143,1.916629695,0.06160053185,1.60504117459,14,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
56,0Kl4BY5jsnvtFL-ViAj2qA,274742,1.0,5,151.6,68.6690614469,10.8,4.35430821142,79.872,3.58948687141,5.44,0.54258639865,7.34,0.457864608809,4.2,0.748331477355,0.134475602888,0.65958083441,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
57,0P1G6iTswz4timMc32lv-w,274742,0.6,5,70.0,63.0015872816,6.6,4.40908153701,75.878,13.2554734355,4.9,1.59749804382,6.988,0.93610683151,5.0,0.0,0.107083333334,0.194005655702,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
58,0PPAo7l3Z2ev54O-kiQj-A,274742,0.6,5,104.0,52.1842888234,6.6,2.7276363394,66.81,15.7073906172,7.56,2.15462293685,8.0,0.949378744232,3.6,1.74355957742,0.219441456462,1.70137343371,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
59,0VmnTqEye3T6UFgV1ndQdw,274742,0.666666666667,6,95.3333333333,58.4769660256,8.16666666667,5.07991688471,74.0733333333,5.14959437453,5.73333333333,0.596284794,7.81166666667,0.506109891449,3.83333333333,1.67497927019,-0.449400116792,1.16537266744,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
60,0_CNoeDJgx0Ma0RavAwffQ,274742,0.833333333333,12,76.9166666667,31.2848694348,7.25,2.55359224101,83.5483333333,11.0097985399,4.18333333333,1.62626019512,6.72,0.908836252211,3.08333333333,1.38192699598,-1.01505580607,1.47460716074,12,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
61,0cqar-1sko0KX5sHK_UXMg,274742,0.625,8,54.625,17.2622239297,6.125,1.26861144564,79.76875,9.15393144706,4.25,1.43614066163,7.68125,0.567019344908,4.125,1.53602571593,0.115023630744,1.30821715828,8,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
62,0dpNmJxKp4Ha-fzJ2R8cCw,274742,0.625,16,97.1875,63.0597125251,6.875,3.85478598628,83.619375,11.3264703619,4.95,2.32405894934,6.57375,1.8939999835,4.1875,0.807677998958,0.38034391409,0.55162815386,16,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
63,0eQkeSAI3pVAhPcUUHsn8g,274742,0.625,8,99.125,44.2053093531,8.5,2.91547594742,75.24375,6.63742219823,5.45,0.957862203033,7.2025,0.266915248721,2.375,1.65359456942,-0.918065013285,1.40990610113,8,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
64,0ekHpwODtUAFB4Jp1SCCpA,274742,0.833333333333,6,45.0,35.7537876781,3.5,2.06155281281,90.09,7.14554639852,3.38333333333,1.17106314471,7.01166666667,0.728112094545,3.66666666667,1.59861050777,0.0892375010017,1.48300963265,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
65,0jC7S3oLaODBx9g_nLOPLg,274742,0.681818181818,22,67.1363636364,26.2458576031,6.22727272727,2.4295869118,86.0768181818,8.85791858702,4.0,1.72415987447,6.48863636364,0.499820835669,3.13636363636,1.35832298159,-0.757481685985,1.29364893766,22,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
66,0jd2zfP8IKDEfjWaqHUKRA,274742,0.714285714286,7,57.0,30.8961393797,6.0,3.46410161514,65.6785714286,14.7493355091,6.41428571429,2.25605760529,8.48142857143,1.92601311798,5.0,0.0,0.618854066166,0.347310693766,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
67,0sUYQ_xiPLFwgeIbWtX1RQ,274742,0.625,8,129.75,65.8838940865,6.75,2.7726341266,66.87,8.42118311165,8.7,2.36008474424,8.41625,1.3521735974,2.375,1.31695671911,-1.46452966316,1.1134262364,8,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
68,0w0ZcAvP0iEIzGL6YTKk2Q,274742,0.714285714286,7,179.428571429,239.176478265,13.8571428571,17.5940620781,78.3442857143,5.08859188253,5.37142857143,0.599319341812,7.33285714286,0.697008183713,4.85714285714,0.349927106112,1.07949560122,0.6941143139,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
69,12IhQ6toyh_sPs_o-6pkhg,274742,0.571428571429,7,49.1428571429,20.5038572777,5.14285714286,1.45686271817,79.2628571429,9.66452528475,4.44285714286,1.42313250348,7.09285714286,0.743960718735,4.42857142857,0.494871659305,0.948737941566,0.548334874509,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
70,13HdCKY0kcmiC_lW3Z7QeA,274742,0.6,5,92.2,18.6590460635,6.4,0.489897948557,80.752,9.44115755615,5.52,1.41760361173,6.98,0.901421100263,4.6,0.8,0.712827586204,0.617697451747,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
71,18Lj0SrGrXsiCi_DSd6IKg,274742,0.8,5,30.6,4.84148737476,2.6,0.489897948557,79.602,11.3408825053,5.16,2.09055016682,7.354,1.47142923717,5.0,0.0,1.40315687531,0.953720942491,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
72,18ZMTngt37t8fR7ub8delQ,274742,0.5,26,122.807692308,61.5036079184,9.5,3.4779525365,80.695,7.94778839581,5.00384615385,1.59554205143,7.26461538462,0.67174417503,4.38461538462,1.44320484918,0.400628223905,0.870345905314,26,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
73,1A1O5Zz3NEMizVkHVTzZOg,274742,0.785714285714,14,91.7142857143,72.6414173196,6.14285714286,4.5959165549,76.7492857143,8.13049679055,6.00714285714,1.55125031862,8.00142857143,1.27208410067,4.14285714286,1.40697968597,0.389649422301,1.07485271201,14,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
74,1NXx__E4lfMzoVUIdCFpsQ,274742,0.5,6,29.5,12.0795971235,3.33333333333,1.24721912892,72.55,4.36559274326,5.3,1.0295630141,7.29833333333,0.61807272136,5.0,0.0,1.37277995649,0.345829703398,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
75,1PdYStLq5fFFYf_D7cFSXQ,274742,0.6,5,104.6,46.0590924791,6.6,2.0591260282,71.682,8.33130097884,6.94,1.30169120762,7.326,0.524694196652,4.6,0.8,0.392178938608,0.712793574291,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
76,1SXMJcrTaQA0HmwNK98bSA,274742,0.714285714286,7,22.1428571429,10.7494660522,2.0,0.755928946018,67.9985714286,11.7688977862,6.4,1.41824841668,8.61571428571,1.36736302153,4.71428571429,0.451753951453,0.522574944136,0.400025518478,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
77,1VxGuNwcsdZWL9puxBnH8w,274742,0.571428571429,7,84.7142857143,28.3332933173,7.85714285714,2.47435829653,76.6042857143,10.3529276151,5.15714285714,1.2692597875,7.61285714286,1.05897139157,3.85714285714,0.832993127835,-0.12124784799,0.847050163799,7,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
78,1YfDUkWjrkMU_lEv1wHVXw,274742,0.6,5,129.0,67.6904720031,6.6,4.27083130081,73.916,10.1309399366,8.56,3.64560008778,7.604,0.532037592657,3.8,0.979795897113,0.063472524814,0.869454635657,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
79,1eh4ltNuRLREI5FxZ8No8g,274742,0.8,5,107.4,59.6409255461,9.0,4.89897948557,81.904,3.41515797585,4.64,0.32,7.08,1.31359049936,4.2,1.6,0.2909071946,1.00393469861,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
80,1hXI-vDRgCTsCDqmbNRnDg,274742,0.5,6,442.0,156.379879354,25.0,8.73689494805,66.575,5.47154076411,8.28333333333,0.811206234909,7.99166666667,0.455536923738,3.83333333333,1.06718737291,0.270109064912,1.12899301508,6,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
81,1kGwPGb5dWFiuo5J6mx14g,274742,0.785714285714,14,65.3571428571,36.6228015291,5.57142857143,2.74419610176,80.4964285714,9.75754038617,4.85,1.46226341188,6.895,0.607086131804,3.5,1.88034951158,-0.0545580325929,1.71215238639,14,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
82,1m0oa5oSGK3Spbooeih5Gw,274742,0.75,8,41.625,28.341389786,4.125,1.8998355192,71.3525,11.2764907551,5.65,0.968245836552,7.6675,1.56078305667,4.5,1.32287565553,0.74786191754,0.965862324084,8,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
83,1nCXwdzYML8a_wVAJlTRVQ,274742,0.6,5,55.8,15.0119952038,4.6,1.01980390272,71.14,6.57464219559,6.32,0.64,7.5,0.330151480384,4.4,0.8,0.728143513438,0.898050736356,5,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
84,1o4ZifzQMehP0n3LfTFqkw,274742,0.888888888889,9,178.777777778,51.7209989114,14.2222222222,3.39207500499,80.9177777778,7.30131765548,4.93333333333,0.979795897113,6.96555555556,0.860233961859,4.0,1.15470053838,0.00306986619889,1.08123444966,9,243,219.0,504500.0,1.94660564455,0.019629640956,3.92366570128,0.0185636417175,2417,227.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999,280.191013692
