chain star zhvi_p cst_p zhvi_c cst_c w_avg n_rev n_rev_star 
SallyBeautySupply 2 0.916764539034 0.0796775106999 3.47385906918e-08 0.148014157094 0.155963302752 136 20 
SallyBeautySupply 3 0.879413035151 0.221501795426 -1.08900936803e-07 0.217580082073 0.192660550459 136 26 
SallyBeautySupply 4 0.64288381517 0.0567066056077 -3.46289601948e-07 0.363644261557 0.284403669725 136 35 
SallyBeautySupply 5 0.505209664508 0.44187222767 3.60275676581e-07 0.101045247886 0.183486238532 136 24 
BanfieldPetHospital 1 0.155256657328 0.00296386251899 -9.05906337659e-07 0.582788574382 0.348837209302 159 62 
BanfieldPetHospital 2 0.918441538767 0.135652739372 -3.19395304702e-08 0.132279428635 0.124031007752 159 18 
BanfieldPetHospital 3 0.246913395316 0.0716051961909 -2.1308123255e-07 0.0937881659973 0.0387596899225 159 7 
BanfieldPetHospital 4 0.482940495858 0.501533038568 2.2330443491e-07 0.0586104397956 0.116279069767 159 19 
BanfieldPetHospital 5 0.138930779952 0.428934163963 9.27622665768e-07 0.13253339119 0.372093023256 159 53 
PaneraBread 1 0.391948939048 0.000606318480384 -1.06130174195e-07 0.142434787856 0.116603295311 852 99 
PaneraBread 2 0.937250889456 0.000871294452303 -8.37367364159e-09 0.118641400778 0.116603295311 852 101 
PaneraBread 3 0.116427609581 0.00108270930224 2.1462492873e-07 0.144212693297 0.196451204056 852 171 
PaneraBread 4 0.655821906929 5.06744412511e-07 7.24692836595e-08 0.335973547796 0.3536121673 852 300 
PaneraBread 5 0.224210131924 2.42204625835e-06 -1.72590364554e-07 0.258737570274 0.216730038023 852 181 
Capriotti'sSandwichShop 1 0.971564933473 0.136700904221 9.40029228048e-09 0.122942173697 0.125628140704 1269 124 
Capriotti'sSandwichShop 2 0.445478896076 0.177983670456 1.13796917755e-07 0.0617056520286 0.0942211055276 1269 108 
Capriotti'sSandwichShop 3 0.701990678646 0.00132959424752 -4.03936043153e-08 0.125863364958 0.11432160804 1269 156 
Capriotti'sSandwichShop 4 0.0639670225908 0.0172874709049 4.19202239075e-07 0.16916510937 0.288944723618 1269 374 
Capriotti'sSandwichShop 5 0.0913266526741 2.71128626797e-05 -5.02005844795e-07 0.520323699946 0.376884422111 1269 507 
Applebee's 1 0.629471122013 0.00132405332384 -1.74264887041e-07 0.317370729965 0.280415430267 846 235 
Applebee's 2 0.519451704466 0.000957316943631 1.31241100925e-07 0.185818345815 0.213649851632 846 175 
Applebee's 3 0.486318216621 1.58767678484e-05 -1.00152030417e-07 0.202247536906 0.181008902077 846 149 
Applebee's 4 0.615453781654 0.000981014997782 9.14573790384e-08 0.166065127909 0.185459940653 846 163 
Applebee's 5 0.824151555053 0.0253251312698 5.17184374942e-08 0.128498259405 0.139465875371 846 124 
AT&T 1 0.849189413012 0.00811119246294 -9.03708515013e-08 0.384496568173 0.361256544503 218 76 
AT&T 2 0.331202743853 0.448484317115 1.4537680726e-07 0.0306773164573 0.0680628272251 218 14 
AT&T 3 0.206711866216 0.926671895523 1.10070996403e-07 -0.00212815815916 0.0261780104712 218 9 
AT&T 4 0.997201313161 0.117109185978 -1.53413388339e-09 0.194111799694 0.193717277487 218 43 
AT&T 5 0.707426554803 0.00387981592511 -1.63542818277e-07 0.392842473835 0.350785340314 218 76 
Safeway 1 0.795356162972 0.214410621581 7.06229701403e-08 0.118255314367 0.139949109415 416 58 
Safeway 2 0.21827258221 0.0133501032266 -2.22233560154e-07 0.175135402465 0.106870229008 416 48 
Safeway 3 0.928056451126 0.0191456961613 1.72630851367e-08 0.180447802931 0.185750636132 416 80 
Safeway 4 0.654352409934 0.00206700905915 -9.92120045029e-08 0.318007512858 0.287531806616 416 117 
Safeway 5 0.437041628695 0.0599749439423 2.3355950938e-07 0.208153967379 0.27989821883 416 113 
HarrisTeeter 1 0.758882671767 0.00193964359888 -2.20063497302e-08 0.114234718785 0.105610561056 353 39 
HarrisTeeter 2 0.179538205639 0.56787851278 1.07911145612e-07 0.0204165337181 0.0627062706271 353 31 
HarrisTeeter 3 0.204351526714 0.000279056380895 -1.96367184436e-07 0.298077245254 0.221122112211 353 82 
HarrisTeeter 4 0.0706709428033 2.31463659656e-08 -2.43004089885e-07 0.511073443396 0.415841584158 353 137 
HarrisTeeter 5 0.0184393912968 0.378669073161 3.5346647844e-07 0.0561980588476 0.194719471947 353 64 
SprintStore 1 0.50402383979 0.000521645278513 1.793921079e-07 0.368838692383 0.414473684211 178 78 
SprintStore 2 0.857489331406 0.093730449213 1.99123452315e-08 0.0607240350619 0.0657894736842 178 11 
SprintStore 3 0.275320393389 0.00845241344666 -1.00980975547e-07 0.084898757798 0.0592105263158 178 10 
SprintStore 4 0.141948372023 0.000682300253031 -2.54526618002e-07 0.222642959427 0.157894736842 178 26 
SprintStore 5 0.53978991346 0.00446778249525 1.56203140418e-07 0.262895555329 0.302631578947 178 53 
Target 1 0.881213766959 0.0156787265725 -1.77312103717e-08 0.0831724872306 0.0788177339901 743 57 
Target 2 0.141265375644 0.00315276375115 -2.76284614929e-07 0.163093097628 0.0952380952381 743 69 
Target 3 0.196054096873 0.00129522512636 -3.2396185322e-07 0.245410094602 0.165845648604 743 124 
Target 4 0.0104418121907 0.0090924848097 7.21410782597e-07 0.195565015163 0.372742200328 743 280 
Target 5 0.774340764558 0.00402512912446 -1.03433104077e-07 0.312759305375 0.287356321839 743 213 
FirehouseSubs 1 0.346449060548 0.626976244561 1.75085269074e-07 0.0262196952104 0.0751565762004 632 57 
FirehouseSubs 2 0.519706237027 0.0397445303229 -1.24232510284e-07 0.124493730567 0.0897703549061 632 53 
FirehouseSubs 3 0.818503004187 0.0470669319014 4.52738181428e-08 0.123045199748 0.135699373695 632 82 
FirehouseSubs 4 0.490943777498 0.00247135510758 1.63503941268e-07 0.246575710512 0.292275574113 632 191 
FirehouseSubs 5 0.439809807986 0.000159198526854 -2.59630518202e-07 0.479665663962 0.407098121086 632 249 
CircleKStores 1 0.217847681395 0.0854559355599 -2.21254205805e-06 0.823510956561 0.28 74 18 
CircleKStores 2 0.926887504704 0.657780072114 -1.24089660399e-07 0.150482625077 0.12 74 12 
CircleKStores 3 0.828301809333 0.360714974221 -3.32466637295e-07 0.361670429451 0.28 74 18 
CircleKStores 4 0.443316986194 0.782986037862 1.51717169695e-06 -0.132693227356 0.24 74 20 
CircleKStores 5 0.138633357414 0.272620186634 1.1519266588e-06 -0.202970783733 0.08 74 6 
TropicalSmoothieCafe 1 0.158714480309 0.00178141061455 -4.43397157955e-07 0.321688006003 0.20652173913 485 108 
TropicalSmoothieCafe 2 0.123978376915 0.00627126963653 -5.48694499305e-07 0.297407096352 0.154891304348 485 73 
TropicalSmoothieCafe 3 0.543466029799 0.0157632405882 -1.78486955651e-07 0.217555165308 0.171195652174 485 79 
TropicalSmoothieCafe 4 0.671982186912 0.10347993261 1.76652098329e-07 0.193247500409 0.239130434783 485 118 
TropicalSmoothieCafe 5 0.0186429555593 0.762762231957 9.93926514582e-07 -0.0298977680723 0.228260869565 485 107 
TerribleHerbst 1 0.108285783746 0.00720502883676 -1.23600062683e-06 0.531265630983 0.251308900524 193 49 
TerribleHerbst 2 0.96520816322 0.42049610767 2.05596371935e-08 0.0895840368152 0.0942408376963 193 19 
TerribleHerbst 3 0.55702624624 0.482066519646 3.72390664601e-07 0.104134409985 0.188481675393 193 36 
TerribleHerbst 4 0.422185236113 0.321174191119 4.5628634769e-07 0.132252280916 0.235602094241 193 45 
TerribleHerbst 5 0.391167100488 0.183225850889 3.86763977345e-07 0.142763641301 0.230366492147 193 44 
JackIntheBox 1 0.195331960313 0.0186490868281 -7.18469457051e-07 0.39224211068 0.201438848921 171 31 
JackIntheBox 2 0.0767564757744 0.0016885755431 -6.04155919165e-07 0.340301237523 0.179856115108 171 30 
JackIntheBox 3 0.830522963602 0.0788444651282 -8.64514737525e-08 0.210009196743 0.187050359712 171 38 
JackIntheBox 4 0.0196132922818 0.766920982681 9.65713592532e-07 0.0313061285893 0.287769784173 171 48 
JackIntheBox 5 0.316707319466 0.83061368762 4.43363257436e-07 0.0261413264654 0.143884892086 171 24 
PortofSubs 1 0.35573585296 0.36310756901 2.56483800912e-07 0.0571448609102 0.11328125 276 32 
PortofSubs 2 0.126160308914 0.00475105090769 -4.86877489972e-07 0.22374995782 0.1171875 276 32 
PortofSubs 3 0.127065959678 0.950684794272 6.88132205115e-07 -0.00607965436984 0.14453125 276 41 
PortofSubs 4 0.602565601632 0.0128084781206 -3.04587100576e-07 0.363539716948 0.296875 276 80 
PortofSubs 5 0.823658123448 0.0311035549932 -1.53151415479e-07 0.361645118691 0.328125 276 91 
Goodwill 1 0.105203998793 0.00808187262212 -3.45549693937e-07 0.178104098587 0.0851063829787 179 16 
Goodwill 2 0.234057159807 0.536119678282 3.08357964119e-07 0.0446712611928 0.127659574468 179 22 
Goodwill 3 0.740043107795 0.442509351915 1.89498593092e-07 0.126305248499 0.177304964539 179 33 
Goodwill 4 0.587810903175 0.0159757936485 2.24868848328e-07 0.322459818098 0.382978723404 179 71 
Goodwill 5 0.44899500338 0.0340388149658 -3.77175711602e-07 0.328459573623 0.22695035461 179 37 
SportClips 1 0.29071655774 0.86668887573 6.60939625057e-07 -0.0258698095126 0.1328125 154 23 
SportClips 2 0.375392575262 0.0939616571098 -3.93215955179e-07 0.195968121239 0.1015625 154 13 
SportClips 3 0.863829184387 0.186674297637 -6.15791754885e-08 0.124159294078 0.109375 154 18 
SportClips 4 0.211071323713 0.00170166647636 -5.18571669651e-07 0.397939265469 0.2734375 154 39 
SportClips 5 0.742257159068 0.213245441549 3.12427175261e-07 0.307803128727 0.3828125 154 61 
RiteAid 1 0.744561196174 0.421121231557 1.18450932209e-07 0.0925488864847 0.125 79 10 
RiteAid 2 0.155260445566 0.422063235529 2.79277143234e-07 0.0484885356466 0.125 79 11 
RiteAid 3 0.287868869964 0.000909084155525 -4.29592804754e-07 0.492692318773 0.375 79 27 
RiteAid 4 0.768169625879 0.0156329437991 -9.29443451696e-08 0.261574376275 0.236111111111 79 19 
RiteAid 5 0.626499961423 0.202819485027 1.2480907448e-07 0.104695882822 0.138888888889 79 12 
LAFitness 1 0.897604930805 0.00445279554176 3.48163690314e-08 0.224372213561 0.232520325203 683 164 
LAFitness 2 0.936222391229 0.00387510664679 -2.1521410657e-08 0.227800906125 0.222764227642 683 144 
LAFitness 3 0.610016729841 0.000633504057659 1.04925329078e-07 0.220972669624 0.245528455285 683 163 
LAFitness 4 0.652078936789 0.0119552198346 -1.8661385688e-07 0.290827909705 0.247154471545 683 168 
LAFitness 5 0.632095988167 0.313582438921 6.83935694281e-08 0.0360263009861 0.0520325203252 683 44 
LittleCaesarsPizza 1 0.577889366285 0.0464863982553 -6.73701296069e-07 0.563301681989 0.420560747664 125 48 
LittleCaesarsPizza 2 0.601388408888 0.240520623116 -3.91606114525e-07 0.195121352715 0.11214953271 125 14 
LittleCaesarsPizza 3 0.379227171831 0.769092558548 6.59766775906e-07 0.047127339752 0.18691588785 125 25 
LittleCaesarsPizza 4 0.837701364895 0.447853129303 -2.17893679331e-07 0.177007497533 0.130841121495 125 18 
LittleCaesarsPizza 5 0.5241674739 0.934005279423 6.23434314019e-07 0.0174421280109 0.14953271028 125 20 
IHOP 1 0.122271741997 0.073260903461 4.00446693319e-07 0.142993563133 0.255376344086 507 146 
IHOP 2 0.172387365085 0.112095585671 2.19088638502e-07 0.078299133316 0.139784946237 507 74 
IHOP 3 0.0424205762642 7.19190648336e-05 -3.55860001494e-07 0.27997734043 0.180107526882 507 102 
IHOP 4 0.59898326004 0.00461964208852 -1.4223518106e-07 0.276476525703 0.236559139785 507 109 
IHOP 5 0.547902034011 0.00281361708194 -1.21440149268e-07 0.222253437418 0.188172043011 507 76 
Autozone 1 0.470683692318 0.094528060403 -2.18220943078e-07 0.166131583247 0.103896103896 107 13 
Autozone 2 0.887375672241 0.303248464854 -3.19696348593e-08 0.0740526387209 0.0649350649351 107 11 
Autozone 3 0.786553599407 0.542436460085 1.0500530108e-07 0.0739491375102 0.103896103896 107 12 
Autozone 4 0.65287202133 0.0650482297836 -2.61437091907e-07 0.360274786211 0.285714285714 107 25 
Autozone 5 0.495631410532 0.0968266540229 4.06622368764e-07 0.325591854311 0.441558441558 107 46 
MeinekeCarCareCenter 1 0.959854325524 0.152098141315 3.62417576929e-08 0.326231920079 0.336633663366 125 39 
MeinekeCarCareCenter 2 0.154971877317 0.0674881096438 -5.2305848699e-07 0.209528905157 0.0594059405941 125 9 
MeinekeCarCareCenter 3 0.842079558917 0.748871131054 5.11843251067e-08 0.0249135523149 0.039603960396 125 4 
MeinekeCarCareCenter 4 0.129472068764 0.0142899984396 -5.25624512381e-07 0.279572310544 0.128712871287 125 19 
MeinekeCarCareCenter 5 0.132059740784 0.392105072644 9.61256916571e-07 0.159753311905 0.435643564356 125 54 
Roberto'sTacoShop 1 0.505673008359 0.0697757412359 -4.65239756649e-07 0.280118913813 0.187878787879 426 70 
Roberto'sTacoShop 2 0.202233799203 0.0299969423645 -6.70066077353e-07 0.254061858312 0.121212121212 426 52 
Roberto'sTacoShop 3 0.900503534313 0.233603358189 9.13601647033e-08 0.184916904557 0.20303030303 426 83 
Roberto'sTacoShop 4 0.20940686823 0.172164265404 6.88243053475e-07 0.154455520425 0.290909090909 426 131 
Roberto'sTacoShop 5 0.639922229623 0.421845903452 3.55702615824e-07 0.126446802892 0.19696969697 426 90 
Leslie'sSwimmingPoolSupplies 1 0.668862979175 0.0703013388832 -2.77571881601e-07 0.375695224673 0.297297297297 80 23 
Leslie'sSwimmingPoolSupplies 2 0.91632210453 0.546410581225 2.68866891541e-08 0.0464601267026 0.0540540540541 80 4 
Leslie'sSwimmingPoolSupplies 3 0.796191377985 0.236850736383 -1.68018655644e-07 0.236644696162 0.189189189189 80 14 
Leslie'sSwimmingPoolSupplies 4 0.012778014489 0.273403857037 9.82097287154e-07 -0.115223253644 0.162162162162 80 14 
Leslie'sSwimmingPoolSupplies 5 0.344338554502 0.0204220559479 -5.63393439064e-07 0.456423206106 0.297297297297 80 25 
ElPolloLoco 1 0.764378912851 0.336710590158 1.98420565939e-07 0.144643071736 0.187214611872 319 67 
ElPolloLoco 2 0.85011950106 0.239813904726 -1.08372269373e-07 0.155671584401 0.132420091324 319 40 
ElPolloLoco 3 0.318474732853 0.0096295146342 -5.40117313919e-07 0.371591042088 0.255707762557 319 76 
ElPolloLoco 4 0.557448697176 0.202800781684 3.83183416106e-07 0.191759813451 0.27397260274 319 86 
ElPolloLoco 5 0.871586034062 0.161008605866 6.68856012457e-08 0.136334488323 0.150684931507 319 50 
Verizon 1 0.00702868349073 0.0264914068299 8.90211704696e-07 0.207420948496 0.455319148936 275 124 
Verizon 2 0.394641383588 0.0185104803503 -1.6530249589e-07 0.152414940608 0.106382978723 275 29 
Verizon 3 0.159937014192 0.00750761157592 -1.76369722149e-07 0.112943651388 0.063829787234 275 18 
Verizon 4 0.0416105533429 0.00066458196153 -3.34423571056e-07 0.199510266325 0.106382978723 275 27 
Verizon 5 0.514825709285 0.00493163288481 -2.14115915601e-07 0.327710193183 0.268085106383 275 77 
PublicStorage 1 0.0632630098701 0.00650944427834 -1.26211142391e-06 0.612602685654 0.269841269841 76 20 
PublicStorage 2 0.52708322016 0.144684988697 -1.07374451259e-07 0.0767795624822 0.047619047619 76 3 
PublicStorage 3 0.90048868521 0.699277379653 1.33427616111e-08 0.0122494183252 0.015873015873 76 1 
PublicStorage 4 0.833536465528 0.228206138842 -9.58402345869e-08 0.168885220788 0.142857142857 76 10 
PublicStorage 5 0.10004039103 0.597227202144 1.45198334814e-06 0.129483112751 0.52380952381 76 42 
QdobaMexicanGrill 1 0.418849029969 0.715753129817 3.07861769303e-07 0.0356768858637 0.113074204947 306 33 
QdobaMexicanGrill 2 0.412415668488 0.0308001915389 -3.0026789837e-07 0.220364523552 0.144876325088 306 43 
QdobaMexicanGrill 3 0.514387660869 0.390341375588 4.09603289643e-07 0.140840829512 0.243816254417 306 75 
QdobaMexicanGrill 4 0.31754829853 0.000739603867958 -4.02050592457e-07 0.426164994705 0.325088339223 306 99 
QdobaMexicanGrill 5 0.979519738992 0.258421608564 -1.51465681187e-08 0.176952766367 0.173144876325 306 56 
BigLots 1 0.931287687022 0.434879442793 -3.81493625238e-08 0.0770989174816 0.0689655172414 122 8 
BigLots 2 0.817683852484 0.67640975935 2.06539752182e-07 0.082402743846 0.126436781609 122 15 
BigLots 3 0.07796789423 0.00288498565209 -1.27780782531e-06 0.55978348145 0.287356321839 122 34 
BigLots 4 0.208298533897 0.985992830296 1.74934527059e-06 -0.00514230899405 0.367816091954 122 44 
BigLots 5 0.57448012563 0.265196018312 -6.39927834939e-07 0.285857166216 0.149425287356 122 21 
Fresh&Easy 1 0.242771438922 0.0218225250792 -2.04894507029e-07 0.108027460234 0.0591715976331 544 34 
Fresh&Easy 2 0.529438443083 0.56121664327 1.60470104251e-07 0.0366875593293 0.0749506903353 544 41 
Fresh&Easy 3 0.886381350609 0.027491444262 3.67175371006e-08 0.154953010948 0.163708086785 544 87 
Fresh&Easy 4 0.150590409015 0.0007807758741 4.23869857369e-07 0.299325259735 0.400394477318 544 213 
Fresh&Easy 5 0.298773804469 0.00102062810023 -4.16162991692e-07 0.401006709753 0.301775147929 544 169 
24HourFitness 1 0.399134793269 0.166059658826 2.74643876669e-07 0.120446004489 0.188436830835 584 102 
24HourFitness 2 0.29456269936 0.620022296791 3.20235491905e-07 0.0384955346106 0.117773019272 584 70 
24HourFitness 3 0.240511097305 0.000350222146348 -2.20409625716e-07 0.234436117845 0.179871520343 584 99 
24HourFitness 4 0.345452157943 0.0029618234982 -4.132951265e-07 0.41280782917 0.310492505353 584 187 
24HourFitness 5 0.922118383982 0.0804033341957 3.88253836415e-08 0.193814513885 0.203426124197 584 126 
AutoZone 1 0.946158367752 0.233879740777 -4.48177527192e-08 0.181405921207 0.172043010753 121 21 
AutoZone 2 0.680072925165 0.927897374888 2.09422396013e-07 0.0100128504793 0.0537634408602 121 6 
AutoZone 3 0.990049281667 0.410544275316 7.17318705388e-09 0.106028325814 0.10752688172 121 13 
AutoZone 4 0.517789485397 0.673805648779 7.05924271082e-07 0.0998366571443 0.247311827957 121 28 
AutoZone 5 0.37206980628 0.018029666686 -8.77702101431e-07 0.602716245356 0.41935483871 121 53 
HertzRentACar 1 0.504980642399 0.106027922859 6.62735897776e-07 0.447587023223 0.615384615385 263 146 
HertzRentACar 2 0.196427151774 0.0512780076338 -1.8410194835e-07 0.0773818614551 0.0307692307692 263 24 
HertzRentACar 3 0.407256146624 0.207629355982 -2.92918867428e-07 0.120317748876 0.0461538461538 263 25 
HertzRentACar 4 0.521964791934 0.731812339296 4.29842797923e-07 0.0603992018729 0.169230769231 263 40 
HertzRentACar 5 0.192370668184 0.0288931289674 -6.15557879922e-07 0.294314164573 0.138461538462 263 28 
Smashburger 1 0.727587735673 0.0546744717965 3.42509029326e-08 0.0561999244977 0.0652173913043 1425 90 
Smashburger 2 0.473352172835 0.00248656241973 -9.69408131255e-08 0.135717165897 0.110194902549 1425 159 
Smashburger 3 0.778399294746 0.00286746322642 5.47933582348e-08 0.193220358997 0.207646176912 1425 293 
Smashburger 4 0.755105457669 1.29644441534e-05 5.86041441672e-08 0.345140605849 0.360569715142 1425 500 
Smashburger 5 0.764315621089 5.34528977082e-05 -5.07075922091e-08 0.269721944759 0.256371814093 1425 383 
AnytimeFitness 1 0.839272529512 0.0633981308122 -6.56710837381e-08 0.20152826964 0.182795698925 105 19 
AnytimeFitness 2 0.265694409468 0.0267046872818 -1.94851809366e-07 0.130849981549 0.0752688172043 105 8 
AnytimeFitness 3 0.211211397067 0.908934259866 2.50752938861e-07 -0.00701074233754 0.0645161290323 105 6 
AnytimeFitness 4 0.992591920239 0.111333082539 -4.2043402688e-09 0.237758421065 0.236559139785 105 26 
AnytimeFitness 5 0.979756155261 0.022340066763 1.39742945119e-08 0.436874070083 0.440860215054 105 46 
O'ReillyAutoParts 1 0.519266113215 0.352787606572 -2.61467009876e-07 0.111514310017 0.0416666666667 66 5 
O'ReillyAutoParts 2 0.240887005762 0.127662888469 -1.70254581441e-07 0.0663147165831 0.0208333333333 66 3 
O'ReillyAutoParts 3 8.83045533841e-05 0.00117639707056 3.50684916692e-07 -0.0728477585995 0.0208333333333 66 2 
O'ReillyAutoParts 4 0.370801960291 0.0542154900399 -3.02613252142e-07 0.205839347644 0.125 66 10 
O'ReillyAutoParts 5 0.500922783172 0.00158440751236 3.83649926766e-07 0.689179384355 0.791666666667 66 46 
Michaels 1 0.751306126241 0.0504677595383 -9.05519135681e-08 0.170174152548 0.147058823529 248 35 
Michaels 2 0.595147808402 0.0206635677174 -1.22882146407e-07 0.16862322023 0.137254901961 248 39 
Michaels 3 0.0305254784023 0.450641074131 6.57482515923e-07 0.0576536028936 0.225490196078 248 58 
Michaels 4 0.366014725973 0.000968885601547 -3.33181120074e-07 0.437992843629 0.352941176471 248 83 
Michaels 5 0.471734189776 0.00208196675988 -1.10867335875e-07 0.165556180699 0.137254901961 248 33 
Quiznos 1 0.652768583312 0.0362777310497 -1.84009315219e-07 0.287764504192 0.236842105263 93 23 
Quiznos 2 0.096408136671 0.100494185391 3.41005063379e-07 0.10299930798 0.197368421053 93 17 
Quiznos 3 0.900478797256 0.0901402125742 -4.44790528484e-08 0.196519577466 0.184210526316 93 18 
Quiznos 4 0.983867252748 0.340684840416 1.05323363703e-08 0.154980037477 0.157894736842 93 15 
Quiznos 5 0.780193585125 0.0746065574113 -1.23049031683e-07 0.257736572885 0.223684210526 93 20 
BuffaloWildWings 1 0.760813084382 0.00186094530847 -6.03807699466e-08 0.243082432124 0.226582278481 1076 236 
BuffaloWildWings 2 0.487331876954 0.0204322977792 1.24728593053e-07 0.14059916693 0.174683544304 1076 189 
BuffaloWildWings 3 0.631042195419 0.00105061509747 -8.19623935617e-08 0.227461019553 0.205063291139 1076 226 
BuffaloWildWings 4 0.934815920989 0.00654085318059 -1.94910490515e-08 0.236971856521 0.23164556962 1076 255 
BuffaloWildWings 5 0.844064539634 0.0190638656131 3.7105619507e-08 0.151885524873 0.162025316456 1076 170 
StreetsofNewYork 1 0.781531496418 0.0114372337845 3.90976504588e-08 0.143982903807 0.154708520179 516 77 
StreetsofNewYork 2 0.673895835035 0.000266322285843 -3.37690491279e-08 0.172940956949 0.163677130045 516 85 
StreetsofNewYork 3 0.13231669514 0.037566329964 2.49411717867e-07 0.113193501638 0.181614349776 516 91 
StreetsofNewYork 4 0.916059936876 0.000168745927289 -1.33964432886e-08 0.29963915743 0.295964125561 516 152 
StreetsofNewYork 5 0.116153855697 0.000452313587825 -2.41343875909e-07 0.270243480175 0.204035874439 516 111 
SonoraQuestLaboratories 1 0.862884541794 0.497960864444 1.22482397212e-07 0.153078003292 0.188679245283 85 24 
SonoraQuestLaboratories 2 0.262609596326 0.0898774486392 -4.38221445279e-07 0.221714886959 0.0943396226415 85 8 
SonoraQuestLaboratories 3 0.491857928356 0.141713154211 -2.22088583236e-07 0.158892812122 0.0943396226415 85 11 
SonoraQuestLaboratories 4 0.934979039324 0.251705742459 -4.78382251686e-08 0.221452026913 0.207547169811 85 17 
SonoraQuestLaboratories 5 0.548584572567 0.428192718785 5.85665856472e-07 0.244862270715 0.415094339623 85 25 
Carl'sJr. 1 0.0214553742858 0.61356283291 1.10041021863e-06 -0.0463590910225 0.195402298851 132 31 
Carl'sJr. 2 0.394101249502 0.309167804557 4.33665917984e-07 0.12311390395 0.218390804598 132 32 
Carl'sJr. 3 0.38249900609 0.777758838955 5.87005716446e-07 0.0434479624809 0.172413793103 132 21 
Carl'sJr. 4 0.100481174306 0.00508914262096 -9.05079777977e-07 0.451720630762 0.252873563218 132 33 
Carl'sJr. 5 0.0686982843931 0.0146857922646 -1.21600207509e-06 0.42807659383 0.16091954023 132 15 
Bruegger'sBagels 1 0.534205849475 0.18777074852 1.01284362579e-07 0.0726339645592 0.103260869565 226 21 
Bruegger'sBagels 2 0.969427355646 0.0475983187991 -9.92806003274e-09 0.187784708366 0.184782608696 226 39 
Bruegger'sBagels 3 0.592120643401 0.0127164064194 -1.86851605175e-07 0.339109879213 0.282608695652 226 61 
Bruegger'sBagels 4 0.646690556923 0.00947248325977 -1.3381237187e-07 0.30133246292 0.260869565217 226 69 
Bruegger'sBagels 5 0.414661677307 0.28489340638 2.29307674499e-07 0.0991389849419 0.16847826087 226 36 
Carl'sJr 1 0.316679796334 0.000997266216605 -4.18691564314e-07 0.392100256786 0.308333333333 155 48 
Carl'sJr 2 0.815132647201 0.126577256539 8.20010073277e-08 0.125260861799 0.141666666667 155 18 
Carl'sJr 3 0.386186659911 0.348155065892 3.40579491547e-07 0.0818608287587 0.15 155 22 
Carl'sJr 4 0.0546952371029 0.000202552530432 -6.93449132746e-07 0.38873721224 0.25 155 44 
Carl'sJr 5 0.0651130360812 0.87451975711 6.89560198186e-07 0.012040840416 0.15 155 23 
Chili'sGrill&Bar 1 0.673033638022 0.116803618278 1.41268717075e-07 0.1420443757 0.176344086022 579 109 
Chili'sGrill&Bar 2 0.895225370424 0.0222467728498 -3.35412700946e-08 0.169434063615 0.161290322581 579 92 
Chili'sGrill&Bar 3 0.759443045345 0.000145779230603 -6.28833515803e-08 0.290536746212 0.275268817204 579 157 
Chili'sGrill&Bar 4 0.185164786003 0.000103006795703 -2.96723644643e-07 0.317205089315 0.245161290323 579 144 
Chili'sGrill&Bar 5 0.2687855706 0.172641242127 2.51879549244e-07 0.0807797251587 0.141935483871 579 77 
BestBuy 1 0.677275107289 4.35410258591e-05 -8.36276222959e-08 0.375630323747 0.352398523985 600 217 
BestBuy 2 0.789268430077 0.00238444281159 -4.53669148982e-08 0.191569743737 0.178966789668 600 101 
BestBuy 3 0.0259423841451 0.157904704219 3.71878182904e-07 0.0645887139193 0.167896678967 600 100 
BestBuy 4 0.707650106013 0.00276916487294 -5.8953791445e-08 0.17320396416 0.156826568266 600 91 
BestBuy 5 0.263358044881 0.00139198856384 -1.83929854265e-07 0.195007254436 0.143911439114 600 91 
Shell 1 0.709146639382 0.194093896503 -2.2649323975e-07 0.288439722232 0.213114754098 71 16 
Shell 2 0.704048002373 0.61534581489 1.64704949953e-07 0.0763715347751 0.131147540984 71 10 
Shell 3 0.200793820252 0.0113961797639 -7.33221661581e-07 0.588110183675 0.344262295082 71 22 
Shell 4 0.0334041245991 0.324077021535 8.75534135563e-07 -0.127242391825 0.16393442623 71 13 
Shell 5 0.869802932606 0.323374463994 -8.05241841858e-08 0.174320951143 0.147540983607 71 10 
UrgentCareExtra 1 0.0616703394977 0.00247475599498 -1.10126008894e-06 0.643084762262 0.362244897959 238 87 
UrgentCareExtra 2 0.324354161265 0.0794958346369 -2.43721056767e-07 0.128479503555 0.0663265306122 238 17 
UrgentCareExtra 3 0.567690033131 0.981508959014 1.87964943301e-07 -0.00201585791081 0.0459183673469 238 13 
UrgentCareExtra 4 0.398091570061 0.0420000013547 -2.52664591957e-07 0.191984745404 0.127551020408 238 30 
UrgentCareExtra 5 0.0518361706406 0.813770554351 1.40968079436e-06 0.0384668466899 0.397959183673 238 91 
Big5SportingGoods 1 0.873577110704 0.567481296719 8.79506035513e-08 0.0921271921931 0.116883116883 97 12 
Big5SportingGoods 2 0.813539132876 0.434619092831 1.34681996289e-07 0.130921510198 0.168831168831 97 17 
Big5SportingGoods 3 0.14383537755 0.0238469104141 -9.55661180515e-07 0.46380023587 0.194805194805 97 18 
Big5SportingGoods 4 0.622795494463 0.229983359908 3.34322995209e-07 0.243558664039 0.337662337662 97 32 
Big5SportingGoods 5 0.479395393074 0.666915091947 3.98705585465e-07 0.0695923976995 0.181818181818 97 18 
